fechas,idHoras,EC_Abrera,EC_suriaDesf,QBaells_Desf,QBalsanery_Desf,QBerga_Desf,QCardona_Desf,QSuria_Desf,Prep_Desf
43471.1667,73000,1633.0500,1743.2600,1.3170,3.4140,2.3200,4.3150,3.6590,0.0000
43471.2083,73001,1626.1900,1744.5300,1.3210,3.4700,2.2870,4.3170,3.6580,0.0000
43471.2500,73002,1638.6000,1747.2000,1.3180,3.4560,2.1440,4.3920,3.6700,0.0000
43471.2917,73003,1634.1500,1749.1300,1.3170,3.4450,2.1720,4.4010,3.6330,0.0000
43471.3333,73004,1640.5900,1748.8900,1.3210,3.8290,2.1000,4.3700,3.6030,0.0000
43471.3750,73005,1640.5300,1749.5400,1.3210,3.6860,2.1570,4.3230,3.5220,0.0000
43471.4167,73006,1636.9000,1751.2800,1.3220,3.6500,2.0490,4.2380,3.5210,0.0000
43471.4583,73007,1638.4000,1752.3400,1.3230,3.5810,2.0240,4.3030,3.5080,0.0000
43471.5000,73008,1631.4700,1754.2500,1.3240,3.5850,2.2630,4.3190,3.5090,0.0000
43471.5417,73009,1642.8000,1752.0600,1.3270,3.5910,2.4940,4.3150,3.5020,0.0000
43471.5833,73010,1640.7100,1757.6600,1.3250,3.5720,2.1640,4.8190,3.5080,0.0000
43471.6250,73011,1639.2000,1759.2400,1.3230,3.5820,2.0950,4.3220,3.4170,0.0000
43471.7083,73013,1646.6500,1762.0000,1.3190,3.5070,2.0550,4.2380,3.2920,0.0000
43471.7500,73014,1651.1800,1763.1500,1.3200,3.4690,2.1030,4.2400,3.4050,0.0000
43471.7917,73015,1654.8900,1762.5500,1.3180,3.4420,2.1350,4.2420,3.4450,0.0000
43471.8333,73016,1655.4000,1765.4900,1.3200,3.4380,2.1850,4.3340,3.4670,0.0000
43471.8750,73017,1652.6300,1766.6200,1.3230,3.4280,2.2170,4.3520,3.4700,0.0000
43471.9167,73018,1650.6000,1767.9700,1.3230,3.3940,2.2340,4.3150,3.4810,0.0000
43471.9583,73019,1651.6600,1769.8400,1.3210,3.3580,2.2100,4.2420,3.4810,0.0000
43472.0000,73020,1657.6000,1770.9800,1.3200,3.3280,2.2420,4.2400,3.5800,0.0000
43472.0417,73021,1650.0900,1772.6600,1.3200,3.3390,2.2290,4.2400,3.8130,0.0000
43472.0833,73022,1651.2000,1773.9300,1.3230,3.3340,2.2120,4.3020,3.8060,0.0000
43472.1250,73023,1652.5400,1775.3300,1.3230,3.4000,2.1560,4.3220,3.6480,0.0000
43472.1667,73024,1655.4000,1775.3000,1.3200,3.4610,2.0510,4.2900,3.4710,0.0000
43472.2083,73025,1665.2000,1775.7800,1.3210,3.4600,1.9900,4.2380,3.2660,0.0000
43472.2500,73026,1666.2300,1776.0500,1.3190,3.4440,1.9710,4.1640,3.3270,0.0000
43472.3333,73028,1669.9200,1776.6800,1.3170,3.4640,1.9970,4.2380,3.3560,0.0000
43472.3750,73029,1667.8000,1777.3200,1.3180,3.8290,2.2010,4.3160,3.3760,0.0000
43472.4167,73030,1671.7700,1779.4700,1.3210,3.7110,2.4160,4.2380,3.3760,0.0000
43472.4583,73031,1696.8000,1778.8800,1.3210,3.6600,2.4440,4.1620,3.3820,0.0000
43472.5000,73032,1682.6400,1779.3300,1.3220,3.5890,2.3220,4.1620,3.3890,0.0000
43472.5417,73033,1686.5300,1779.8500,1.3250,3.6020,2.2620,4.2260,3.3950,0.0000
43472.5833,73034,1679.0200,1780.3300,1.3230,3.5820,2.4090,4.2390,3.3990,0.0000
43472.6250,73035,1686.0000,1779.4900,1.3200,3.5050,2.6130,4.3190,3.2390,0.0000
43472.6667,73036,1692.3300,1782.0400,1.3220,3.5190,2.5950,4.2880,3.1190,0.0000
43472.7083,73037,1694.8000,1784.0100,1.3200,3.5220,2.2850,4.2380,3.2510,0.0000
43472.7500,73038,1690.8000,1784.2300,1.3210,3.5010,2.2170,4.2380,3.3490,0.0000
43472.7917,73039,1698.4100,1784.3900,1.3190,3.4730,2.1090,4.2400,3.3990,0.0000
43472.8333,73040,1693.8000,1785.9400,1.3200,3.4740,2.1470,4.3170,3.4130,0.0000
43472.8750,73041,1691.6000,1787.1700,1.3230,3.4350,2.1510,4.3170,3.4010,0.0000
43472.9167,73042,1686.5500,1787.7700,1.3220,3.4290,2.2350,4.3000,3.4140,0.0000
43472.9583,73043,1690.4000,1794.7400,1.3240,3.4290,1.2890,4.2400,3.5350,0.0000
43473.0000,73044,1680.5100,1790.6200,1.3220,3.4170,3.1800,4.2150,3.6820,0.0000
43473.0417,73045,1684.1000,1790.4900,1.3210,3.4280,2.8220,4.1620,3.8790,0.0000
43473.0833,73046,1688.6000,1792.0200,1.3210,3.3740,2.4050,4.2380,3.8820,0.0000
43473.1667,73048,1689.4000,1793.8900,1.3200,3.5700,2.0850,4.4320,3.1540,0.0000
43473.2083,73049,1681.4700,1795.3000,1.3200,3.5550,1.6970,4.4770,3.4130,0.0000
43473.2500,73050,1676.8000,1795.5000,1.3210,3.5410,1.9060,3.7800,3.5700,0.0000
43473.2917,73051,1672.1700,1793.7100,1.3220,3.5210,2.1120,5.0340,3.3610,0.0000
43473.3333,73052,1681.1700,1794.1900,1.3200,3.4580,2.2100,4.4570,3.3630,0.0000
43473.3750,73053,1680.2400,1795.4900,1.3210,3.4300,2.4600,4.3930,3.4000,0.0000
43473.4167,73054,1686.6000,1796.7200,1.3200,3.4330,2.5840,4.3170,3.6520,0.0000
43473.4583,73055,1664.1100,1796.9900,1.3240,3.4250,2.4740,4.3170,3.9190,0.0000
43473.5000,73056,1663.1400,1797.2000,1.3200,3.4080,2.3640,4.3970,3.8350,0.0000
43473.5417,73057,1667.4900,1797.7600,1.3250,3.4040,2.2260,4.4720,3.6350,0.0000
43473.5833,73058,1667.4000,1799.3700,1.3230,3.3340,2.1250,4.4640,3.4690,0.0000
43473.6250,73059,1666.8600,1799.9800,1.3210,3.2910,2.0890,4.4780,3.0810,0.0000
43473.6667,73060,1672.9900,1800.5000,1.3210,3.2950,2.1430,4.4280,2.7000,0.0000
43473.7083,73061,1670.2000,1802.0500,1.1510,3.2790,2.1050,4.4010,3.1990,0.0000
43473.7500,73062,1672.0900,1802.1700,0.9680,3.2560,2.1170,4.4010,3.3690,0.0000
43473.7917,73063,1684.3100,1802.5000,0.9710,3.2230,2.1730,4.4010,3.4390,0.0000
43473.8333,73064,1678.8000,1802.9700,0.9730,3.1960,2.1790,4.4640,3.5420,0.0000
43473.8750,73065,1677.0000,1802.6500,0.9740,3.1770,2.2150,4.4650,3.5420,0.0000
43473.9167,73066,1678.8200,1802.6800,0.9710,3.1590,2.1700,4.4130,3.3880,0.0000
43473.9583,73067,1682.7300,1803.7300,0.9690,3.1410,2.0190,4.4150,3.3870,0.0000
43474.0000,73068,1681.4400,1803.0900,0.9690,3.0980,1.9760,4.3170,3.4270,0.0000
43474.0417,73069,1679.1200,1801.1800,0.9670,3.1480,2.4660,4.3230,3.7510,0.0000
43474.0833,73070,1696.4000,1801.0900,0.9690,3.1330,2.1420,4.3150,3.8190,0.0000
43474.1250,73071,1683.2800,1799.0100,0.9680,3.1420,1.9030,4.3620,3.5420,0.0000
43474.1667,73072,1675.0500,1800.8800,0.9690,3.1780,1.7850,4.3920,3.3330,0.0000
43474.2083,73073,1673.6800,1800.3300,0.9680,3.2280,2.1240,4.3930,3.3150,0.0000
43474.2500,73074,1681.6000,1800.1000,0.9660,3.1980,2.3100,4.3920,3.3520,0.0000
43474.2917,73075,1674.0000,1799.8300,0.9670,3.2190,2.3680,4.3800,3.4390,0.0000
43474.3333,73076,1679.8200,1800.3200,0.9680,3.1740,2.2340,4.3160,3.4370,0.0000
43474.3750,73077,1679.8700,1800.7300,0.9710,3.1700,2.0970,4.2520,3.3270,0.0000
43474.4167,73078,1672.1200,1801.7000,0.9740,3.1980,2.0760,4.3190,3.3050,0.0000
43474.4583,73079,1684.8000,1801.8700,0.9720,3.1550,2.1160,4.3190,3.3860,0.0000
43474.5000,73080,1682.1000,1802.4600,0.9710,3.1950,2.8940,4.3950,3.3890,0.0000
43474.5417,73081,1684.0300,1802.7900,0.9730,3.2070,2.8060,4.3920,3.3890,0.0000
43474.5833,73082,1686.3300,1804.2300,0.9730,3.1740,2.6930,4.3970,3.3860,0.0000
43474.6250,73083,1693.4300,1804.3500,0.9720,3.1830,2.6630,4.3210,2.9860,0.0000
43474.6667,73084,1693.3100,1805.9800,0.9700,3.1370,2.6610,4.3210,2.6650,0.0000
43474.7083,73085,1705.4000,1806.7200,0.9680,3.1360,2.6540,4.3150,3.1650,0.0000
43474.7500,73086,1723.8300,1807.3100,0.9670,3.1340,2.7180,4.2870,3.3690,0.0000
43474.7917,73087,1722.1000,1807.5500,0.9690,3.0620,2.7040,4.3950,3.4000,0.0000
43474.8333,73088,1726.0000,1807.4500,0.9690,3.0890,2.5900,4.3960,3.4700,0.0000
43474.8750,73089,1729.9800,1802.7700,0.9730,3.0490,2.6670,4.3960,3.4610,0.0000
43474.9167,73090,1730.0000,1811.6000,0.9720,3.0780,2.6580,4.3220,3.3100,0.0000
43474.9583,73091,1733.6900,1811.2600,0.9710,3.0200,2.5660,4.3190,3.2800,0.0000
43475.0000,73092,1741.4700,1811.2900,0.9660,2.9950,2.5350,4.3190,3.4130,0.0000
43475.0417,73093,1736.5500,1809.8400,0.9670,3.0020,2.5200,4.3210,3.7070,0.0000
43475.0833,73094,1735.2000,1809.5000,0.9650,3.0070,2.2590,4.3150,3.7890,0.0000
43475.1250,73095,1725.4200,1810.0800,0.9620,3.0340,1.8840,4.4000,3.4350,0.0000
43475.1667,73096,1733.1700,1808.5900,0.9650,3.1300,2.3270,4.3930,3.3320,0.0000
43475.2083,73097,1725.8000,1809.2400,0.9600,3.1110,2.7480,4.3190,3.3110,0.0000
43475.2500,73098,1736.0400,1808.5200,0.9600,3.1520,2.9290,5.0270,3.2810,0.0000
43475.2917,73099,1729.2900,1807.6300,0.9570,2.9230,2.9120,4.1860,3.3280,0.0000
43475.3333,73100,1723.4000,1807.4800,0.9580,3.6840,2.7170,4.2380,3.3560,0.0000
43475.3750,73101,1721.2200,1808.2800,0.9610,3.6080,2.5540,4.3190,3.3640,0.0000
43475.4167,73102,1720.0000,1809.3500,0.9690,3.5580,2.5790,4.3830,3.3740,0.0000
43475.4583,73103,1716.0000,1810.0300,0.9720,3.5100,2.5110,4.3950,3.3770,0.0000
43475.5000,73104,1715.4000,1810.1600,0.9720,3.5190,2.5520,4.3160,3.3810,0.0000
43475.5417,73105,1715.5600,1809.8900,0.9730,3.4450,2.5270,4.1370,3.3860,0.0000
43475.5833,73106,1713.8300,1810.3100,0.9730,3.4140,2.5520,4.0890,3.3220,0.0000
43475.6250,73107,1728.9300,1809.5200,0.9710,3.3870,2.5590,4.0890,2.7600,0.0000
43475.6667,73108,1729.3800,1811.2700,0.9710,3.4350,2.5090,4.1620,2.5400,0.0000
43475.7083,73109,1725.0200,1810.1600,0.9680,3.2840,2.4940,4.1660,3.0920,0.0000
43475.7500,73110,1735.1500,1810.4800,0.9670,3.3330,2.5100,4.1660,3.3130,0.0000
43475.7917,73111,1741.4800,1808.7900,0.9680,3.2020,2.5060,4.1030,3.4000,0.0000
43475.8333,73112,1755.2000,1804.0300,0.9730,3.3050,2.4950,4.0890,3.4080,0.0000
43475.8750,73113,1758.1300,1811.0600,0.9760,3.0920,2.5570,4.0890,3.3940,0.0000
43475.9167,73114,1767.3800,1811.0100,0.9740,3.0820,2.5760,4.0150,3.3830,0.0000
43475.9583,73115,1777.1000,1807.6700,0.9730,3.1570,2.6300,4.0790,3.3310,0.0000
43476.0000,73116,1769.7100,1810.6500,0.9690,3.1000,2.5800,4.1000,3.3250,0.0000
43476.0417,73117,1772.8000,1811.8400,0.9690,3.1930,2.5850,4.1660,3.3670,0.0000
43476.0833,73118,1763.7000,1811.2400,0.9690,2.9940,2.5590,4.1690,3.4430,0.0000
43476.1250,73119,1760.0000,1810.0100,0.9670,2.4790,2.1350,4.1010,3.3560,0.0000
43476.1667,73120,1762.0000,1808.1000,0.9660,3.6890,1.7250,4.1050,3.2340,0.0000
43476.2083,73121,1766.4000,1807.7600,0.9670,3.5700,2.4020,4.0870,3.3140,0.0000
43476.2500,73122,1765.3800,1805.4700,0.9690,3.4120,2.7080,4.1350,3.3620,0.0000
43476.2917,73123,1761.8000,1805.3500,0.9650,3.5060,2.7790,4.2380,3.3830,0.0000
43476.3333,73124,1771.3400,1803.6100,0.9700,3.4120,2.2360,4.3150,3.3820,0.0000
43476.3750,73125,1766.5600,1803.9100,0.9730,3.4260,1.9910,4.3150,3.2870,0.0000
43476.4167,73126,1777.9000,1804.0400,0.9710,3.4510,2.2600,4.3190,3.2020,0.0000
43476.4583,73127,1778.8200,1804.6900,0.9730,3.3470,2.7670,4.3150,3.2420,0.0000
43476.5000,73128,1793.6800,1805.8000,0.9730,3.2940,3.2050,4.2850,3.3000,0.0000
43476.5417,73129,1804.2100,1805.1500,0.9750,3.3070,3.1160,4.2380,3.3070,0.0000
43476.5833,73130,1798.5100,1805.7400,0.9730,3.1970,2.7260,4.3920,3.3300,0.0000
43476.6250,73131,1800.8500,1806.0700,0.9730,3.2800,2.5200,4.4760,2.8090,0.0000
43476.6667,73132,1802.6300,1806.8700,0.9740,3.2240,2.4340,4.3940,2.6950,0.0000
43476.7083,73133,1809.0800,1806.3800,0.9670,3.1990,2.4600,4.9130,3.3150,0.0000
43476.7500,73134,1811.8000,1806.9200,0.9680,3.1790,2.5210,5.1300,3.8370,0.0000
43476.7917,73135,1814.5300,1805.6100,0.9700,3.1280,2.5840,4.8890,4.0070,0.0000
43476.8333,73136,1806.6000,1806.0300,0.9700,3.0910,2.0350,4.3030,4.0520,0.0000
43476.8750,73137,1807.5200,1805.1000,0.9690,3.0710,1.9640,4.3780,3.9370,0.0000
43476.9167,73138,1806.5300,1804.1000,0.9700,3.0250,2.0220,4.3920,3.7390,0.0000
43476.9583,73139,1805.4000,1799.9500,0.9670,3.0290,1.8420,4.3940,3.5910,0.0000
43477.0417,73141,1802.6000,1799.6300,0.9710,2.9670,1.8440,4.3150,3.7530,0.0000
43477.0833,73142,1799.2000,1798.9400,0.9650,2.9760,1.8310,4.2120,3.7960,0.0000
43477.1250,73143,1795.4000,1798.4900,0.9680,3.0210,1.8600,4.2420,3.6430,0.0000
43477.1667,73144,1793.8000,1797.5000,0.9650,3.0920,1.7020,4.2980,3.4530,0.0000
43477.2083,73145,1793.4600,1794.8400,0.9650,3.1250,1.6250,4.3210,3.3170,0.0000
43477.2917,73147,1785.6300,1786.5500,0.9700,3.2000,1.9140,4.2420,3.3510,0.0000
43477.3333,73148,1787.2000,1786.4600,0.9690,3.1710,1.8990,4.1650,3.2830,0.0000
43477.3750,73149,1794.8800,1779.5300,0.9700,3.1220,1.7660,4.1700,3.2690,0.0000
43477.4167,73150,1785.1700,1784.7000,0.9710,3.0650,1.8260,4.1820,3.2690,0.0000
43477.4583,73151,1788.2100,1784.0600,0.9740,3.1660,1.8530,4.2380,3.2240,0.0000
43477.5000,73152,1776.6900,1784.3300,0.9730,3.0640,1.8570,4.3170,3.2080,0.0000
43477.5417,73153,1784.7500,1783.7000,0.9730,3.0860,1.8710,4.2540,3.2180,0.0000
43477.5833,73154,1783.2100,1783.1600,0.9710,3.1200,1.8480,4.2400,3.1700,0.0000
43477.6250,73155,1787.4600,1783.1000,0.9670,3.0440,1.8330,4.2100,2.8010,0.0000
43477.6667,73156,1796.6500,1781.8900,0.9680,2.9950,1.7430,4.1620,2.5540,0.0000
43477.7083,73157,1806.2900,1781.8600,0.9700,3.0910,1.7300,4.2250,3.0510,0.0000
43477.7500,73158,1816.3100,1781.3300,0.9720,3.0220,1.7640,4.1620,3.2510,0.0000
43477.7917,73159,1818.7100,1780.3400,0.9700,3.0080,1.7470,4.1760,3.3660,0.0000
43477.8333,73160,1831.5100,1779.8600,0.9730,3.0000,1.7730,4.2400,3.2810,0.0000
43477.8750,73161,1836.4000,1780.3000,0.9740,2.9730,1.8240,4.2910,3.2460,0.0000
43477.9167,73162,1843.0000,1780.4700,0.9710,2.9380,1.8770,4.2660,3.2380,0.0000
43477.9583,73163,1843.5200,1779.6900,0.9690,2.9460,1.9020,4.2270,3.2140,0.0000
43478.0000,73164,1852.8300,1776.8600,0.9680,2.9420,1.8450,4.1650,3.1870,0.0000
43478.0417,73165,1850.1800,1776.7900,0.9660,2.9320,1.8520,4.1660,3.3920,0.0000
43478.0833,73166,1843.7900,1774.4500,0.9650,2.9180,1.8350,4.1640,3.5900,0.0000
43478.1250,73167,1845.8200,1775.0000,0.9690,2.9710,1.7480,4.2280,3.3190,0.0000
43478.1667,73168,1848.4700,1773.5900,0.9640,3.0600,1.7480,4.2730,3.2390,0.0000
43478.2083,73169,1833.5500,1772.5300,0.9640,3.0700,1.8430,4.2420,3.1440,0.0000
43478.2500,73170,1836.4000,1771.7500,0.9660,3.0890,1.8950,4.2290,3.1300,0.0000
43478.2917,73171,1826.4200,1770.9500,0.9660,3.0550,1.8580,4.1700,3.1270,0.0000
43478.3333,73172,1821.8000,1771.2100,0.9650,3.0620,1.8640,4.1470,3.1560,0.0000
43478.3750,73173,1826.4000,1771.3600,0.9670,3.0970,1.7880,4.0890,3.1790,0.0000
43478.4167,73174,1809.8300,1773.1400,0.9670,3.1010,1.7370,4.1660,3.2240,0.0000
43478.4583,73175,1805.0000,1773.3000,0.9710,3.0460,1.7770,4.1800,3.2540,0.0000
43478.5000,73176,1801.9500,1774.8300,0.9710,3.0370,1.7990,4.2380,3.2580,0.0000
43478.5417,73177,1783.2800,1776.5800,0.9680,3.0390,1.7790,4.2380,3.2590,0.0000
43478.5833,73178,1781.4200,1773.5600,0.9680,3.0140,1.7780,4.2010,3.2470,0.0000
43478.6250,73179,1781.1800,1776.4200,0.9660,3.0570,1.7720,3.3970,2.6590,0.0000
43478.6667,73180,1775.5300,1775.1000,0.9670,3.0330,1.7830,4.1930,2.5040,0.0000
43478.7083,73181,1772.5800,1773.4300,0.9660,3.0430,1.6990,4.1620,3.1030,0.0000
43478.7500,73182,1778.8000,1777.0000,0.9690,3.0220,1.7320,4.1660,3.3640,0.0000
43478.7917,73183,1782.4300,1776.4000,0.9680,2.9990,1.7710,4.2400,3.4890,0.0000
43478.8333,73184,1778.4000,1777.0200,0.9690,3.0020,1.8410,4.3050,3.4180,0.0000
43478.8750,73185,1777.0200,1777.4800,0.9690,2.9820,1.8140,4.2380,3.3730,0.0000
43478.9167,73186,1780.6300,1774.9600,0.9640,3.0000,1.7810,4.2260,3.1660,0.0000
43478.9583,73187,1775.9200,1775.5100,0.9640,2.9720,1.7940,4.1470,3.1060,0.0000
43479.0000,73188,1766.5200,1777.5000,0.9640,2.9490,1.6920,4.0890,3.3280,0.0000
43479.0417,73189,1762.2000,1777.5500,0.9670,2.9620,1.7380,4.1210,3.5790,0.0000
43479.0833,73190,1753.7600,1776.4300,0.9650,2.9790,1.7860,4.2400,3.6220,0.0000
43479.1250,73191,1754.0000,1775.9100,0.9650,2.9950,1.8480,4.2390,3.3320,0.0000
43479.1667,73192,1732.3300,1771.1600,0.9660,3.0300,1.8570,4.2380,3.2970,0.0000
43479.2083,73193,1730.8300,1769.5300,0.9660,3.0630,1.8730,4.2240,3.1990,0.0000
43479.2500,73194,1721.6000,1773.4600,0.9670,3.0260,1.8480,4.1360,3.1520,0.0000
43479.2917,73195,1725.0000,1776.4500,0.9650,3.0720,1.8490,4.0890,3.1430,0.0000
43479.3333,73196,1721.4800,1775.7800,0.9640,3.0950,1.8950,4.0890,3.1440,0.0000
43479.3750,73197,1720.6700,1775.5500,0.9670,3.0610,1.8710,4.1670,3.1470,0.0000
43479.4167,73198,1732.4000,1775.9800,0.9660,3.0420,1.8340,4.2400,3.1700,0.0000
43479.4583,73199,1736.1300,1776.4200,0.9680,3.0520,1.7650,4.2560,3.1850,0.0000
43479.5000,73200,1725.0900,1775.4600,0.9670,3.0550,1.7750,4.2010,3.1880,0.0000
43479.5417,73201,1728.2200,1776.0300,0.9680,3.0220,1.7480,4.1740,3.1940,0.0000
43479.5833,73202,1724.4000,1776.5400,0.9690,3.0830,1.7450,4.1700,3.2650,0.0000
43479.6250,73203,1730.6300,1773.6000,0.9670,3.0730,1.7710,4.1640,2.9740,0.0000
43479.6667,73204,1728.0700,1775.0200,0.9680,3.0780,1.7690,4.2380,2.6080,0.0000
43479.7083,73205,1733.3300,1773.0100,0.9710,3.0480,1.7520,4.3210,3.0820,0.0000
43479.7500,73206,1740.9400,1770.1600,0.9660,3.0430,1.7730,4.2400,3.3750,0.0000
43479.7917,73207,1739.2900,1772.9700,0.9640,3.0710,1.6910,4.2420,3.4350,0.0000
43479.8333,73208,1749.3400,1772.5000,0.9640,3.0550,1.7440,4.1460,3.3510,0.0000
43479.8750,73209,1756.7300,1772.0300,0.9680,3.0770,1.7450,4.1630,3.3010,0.0000
43479.9167,73210,1761.5100,1771.8600,0.9690,3.0060,1.8090,4.1800,3.2120,0.0000
43479.9583,73211,1766.3700,1773.4500,0.9690,3.0230,1.8260,4.2400,3.2120,0.0000
43480.0000,73212,1771.4000,1772.6000,0.9680,3.0650,1.9080,4.2550,3.2770,0.0000
43480.0417,73213,1772.2900,1772.8200,0.9670,3.0320,2.0560,4.3210,3.5460,0.0000
43480.0833,73214,1794.6400,1772.8700,0.9650,3.0260,1.9900,4.2440,3.6090,0.0000
43480.1250,73215,1779.2100,1773.0900,0.9680,3.0150,1.8580,4.1960,3.4210,0.0000
43480.1667,73216,1771.8100,1771.5200,0.9630,3.0150,1.8740,4.1690,3.3380,0.0000
43480.2083,73217,1770.8000,1772.2000,0.9630,3.0570,1.8330,4.1680,3.2040,0.0000
43480.2500,73218,1773.4600,1774.1000,0.9610,2.9610,1.7000,4.1670,3.1660,0.0000
43480.2917,73219,1772.2000,1773.2800,0.9680,2.9880,1.6800,4.3220,3.1670,0.0000
43480.3333,73220,1769.3100,1774.1700,0.9670,2.9870,1.6710,4.2420,3.1350,0.0000
43480.3750,73221,1768.6100,1771.1800,0.9690,2.9840,1.7260,4.2480,1.6530,0.0000
43480.4167,73222,1769.6100,1774.0000,0.9680,3.0140,1.7240,4.2190,2.9510,0.0000
43480.4583,73223,1767.0900,1772.1300,0.9720,3.0500,1.6280,4.1660,3.1370,0.0000
43480.5000,73224,1762.2500,1771.8600,0.9680,3.0300,1.5990,4.1660,3.1550,0.0000
43480.5417,73225,1760.9200,1771.4200,0.9660,3.0310,1.7300,4.2460,3.1450,0.0000
43480.5833,73226,1755.2700,1771.8900,0.9650,3.0360,1.7740,4.2430,3.1860,0.0000
43480.6250,73227,1756.0000,1771.4600,0.9650,3.0560,1.7950,4.3260,2.5850,0.0000
43480.6667,73228,1758.1800,1772.1700,0.9700,3.0180,1.7600,4.3240,2.3070,0.0000
43480.7083,73229,1757.0000,1772.9900,0.9640,3.0110,1.7030,4.2910,3.3690,0.0000
43480.7500,73230,1761.7400,1773.7500,0.9680,3.0120,1.7560,4.2440,3.4350,0.0000
43480.7917,73231,1768.5000,1771.8400,0.9680,3.0060,1.8550,4.1700,3.2730,0.0000
43480.8333,73232,1767.4300,1775.7700,0.9670,3.0030,1.8840,4.1670,3.0180,0.0000
43480.8750,73233,1776.8700,1779.9600,0.9730,2.9890,1.9910,4.1640,3.2170,0.0000
43480.9167,73234,1792.6800,1784.8500,0.9690,2.9960,1.8250,4.2300,3.2380,0.0000
43480.9583,73235,1783.0000,1789.5400,0.9680,2.9640,1.8170,4.2480,3.2020,0.0000
43481.0000,73236,1788.2000,1794.9900,0.9640,3.0050,1.8100,4.2460,3.1980,0.0000
43481.0833,73238,1785.2700,1801.4100,0.9670,2.9670,1.7780,4.1700,2.9710,0.0000
43481.1250,73239,1786.0000,1832.4700,0.9640,2.9780,1.7990,4.1680,2.7820,0.0000
43481.1667,73240,1784.3200,1878.7400,0.9650,3.0530,1.8740,4.1710,3.3110,0.0000
43481.2083,73241,1780.2900,1882.1900,0.9660,3.0330,1.9150,4.1700,2.9900,0.0000
43481.2500,73242,1775.4000,1890.1100,0.9640,3.0780,1.8790,4.1720,3.3650,0.0000
43481.2917,73243,1776.2900,1892.5600,0.9650,3.1460,1.8940,4.2450,3.1780,0.0000
43481.3333,73244,1776.0000,1913.1300,0.9640,3.0870,1.8920,4.3250,3.1320,0.0000
43481.3750,73245,1766.9200,1923.4700,0.9670,2.9760,1.8290,5.7970,3.3910,0.0000
43481.4167,73246,1772.8400,1933.5000,0.9690,3.0550,1.7500,5.5200,4.5080,0.0000
43481.4583,73247,1770.0600,1952.3900,0.9720,3.0590,1.6710,5.0070,4.5540,0.0000
43481.5000,73248,1767.6000,1974.0800,0.9710,3.0640,2.3860,4.6850,4.1340,0.0000
43481.5417,73249,1762.2900,1996.4800,0.9730,3.0790,2.4640,4.2440,3.7940,0.0000
43481.5833,73250,1770.0300,2013.4200,0.9700,3.0250,2.4130,4.3240,3.6750,0.0000
43481.6250,73251,1763.5500,2033.4400,0.9680,3.0240,2.5140,4.3700,2.6930,0.0000
43481.6667,73252,1758.2500,2048.7200,0.9680,3.0100,2.5470,4.3240,2.7210,0.0000
43481.7083,73253,1761.4000,2062.7100,0.9660,2.9970,2.5150,4.3230,3.5510,0.0000
43481.7500,73254,1772.8200,2073.4500,0.9650,2.9790,2.4900,4.3090,3.5570,0.0000
43481.7917,73255,1774.2300,2081.1900,0.9660,2.9980,2.5240,4.1880,3.3540,0.0000
43481.8333,73256,1787.4000,2090.0400,0.9650,2.9910,2.3500,4.1730,3.2160,0.0000
43481.8750,73257,1785.8100,2104.5800,0.9690,2.9740,2.3970,4.1710,3.2570,0.0000
43481.9167,73258,1791.4800,2111.4400,0.9650,2.9660,2.3710,4.1720,3.1940,0.0000
43481.9583,73259,1787.8700,2125.7700,0.9660,2.9620,2.4380,4.2010,3.1780,0.0000
43482.0000,73260,1783.8700,2135.9800,0.9650,2.9540,2.3290,4.2420,3.4250,0.0000
43482.0417,73261,1788.4000,2151.0400,0.9670,2.9470,2.3960,4.2330,3.8620,0.0000
43482.0833,73262,1789.0000,2163.8300,0.9640,2.9530,2.4620,4.2460,3.1790,0.0000
43482.1250,73263,1783.7500,2179.6700,0.9670,2.9690,2.3660,4.1700,3.0890,0.0000
43482.1667,73264,1784.7400,2187.0600,0.9660,3.0400,2.3520,4.1390,2.0420,0.0000
43482.2083,73265,1783.3300,2199.9700,0.9630,3.0610,2.2460,4.0910,4.0500,0.0000
43482.2500,73266,1793.4000,2205.8100,0.9630,3.1030,2.2670,4.1640,3.8850,0.0000
43482.2917,73267,1782.7200,2202.3900,0.9630,3.0630,2.3230,3.9720,3.3510,0.0000
43482.3333,73268,1784.8000,2215.0900,0.9640,3.0830,2.3560,3.7690,2.8320,0.0000
43482.3750,73269,1774.7800,2186.7200,0.9670,3.0980,2.3460,3.9370,2.8330,0.0000
43482.4167,73270,1780.6000,2224.9500,0.9690,3.1150,2.3120,4.0670,3.0900,0.0000
43482.4583,73271,1793.0000,2216.2500,0.9700,3.0790,2.3030,4.0890,3.0550,0.0000
43482.5000,73272,1790.0000,2209.3900,0.9710,3.0950,2.3230,4.1680,3.1400,0.0000
43482.5417,73273,1790.5400,2196.5700,0.9730,3.0640,2.3780,4.1410,3.2150,0.0000
43482.5833,73274,1797.4200,2181.3600,0.9710,3.0530,2.3650,4.0900,3.1330,0.0000
43482.6250,73275,1804.3800,2162.1800,0.9720,3.0540,2.3800,4.1680,2.6820,0.0000
43482.6667,73276,1810.4800,2142.3700,0.9690,3.0360,2.1830,4.1720,2.2200,0.0000
43482.7083,73277,1820.2300,2129.1200,0.9660,3.0270,2.0920,4.2480,3.4550,0.0000
