QB1,QB31,QB4,QB7,QFV1,QFV2,HB1,HB31,HB7,HFV1,HFV2,3dHB1,3dHB31,3dHB7,3dHFV1,3dHFV2,1sHB1,1sHB31,1sHB7,1sHFV1,1sHFV2
8,5,6,6,9,0,776.19,741.37,742.74,748.79,754.91,776.99,741.57,742.94,747.99,754.61,772.19,741.97,740.64,746.99,753.91
8,5,6,6,0,0,777.69,741.37,742.94,749.39,754.91,775.79,741.37,742.74,748.09,754.71,775.69,741.87,741.84,748.29,754.11
8,5,6,6,0,0,779.29,741.37,743.14,749.59,754.91,774.69,741.37,742.54,747.09,754.91,779.29,741.77,743.14,749.59,754.21
18,5,9,8,0,0,778.09,741.37,742.44,751.79,754.91,776.19,741.37,742.74,748.79,754.91,778.09,741.67,743.04,748.79,754.41
18,5,9,9,9,0,776.99,741.37,741.84,749.39,754.91,777.69,741.37,742.94,749.39,754.91,776.99,741.57,742.94,747.99,754.61
18,5,9,9,0,0,775.79,741.37,741.14,748.49,754.91,779.29,741.37,743.14,749.59,754.91,775.79,741.37,742.74,748.09,754.71
18,5,9,9,9,0,774.69,741.37,740.44,747.09,754.91,778.09,741.37,742.44,751.79,754.91,774.69,741.37,742.54,747.09,754.91
8,5,6,6,9,0,776.19,741.47,741.14,752.79,754.91,776.99,741.37,741.84,749.39,754.91,776.19,741.37,742.74,748.79,754.91
8,5,6,6,0,0,777.69,741.67,741.74,751.69,755.01,775.79,741.37,741.14,748.49,754.91,777.69,741.37,742.94,749.39,754.91
8,5,6,6,0,0,779.29,741.77,742.44,749.59,755.01,774.69,741.37,740.44,747.09,754.91,779.29,741.37,743.14,749.59,754.91
18,5,9,9,0,0,777.29,741.97,741.54,750.49,755.11,776.19,741.47,741.14,752.79,754.91,778.09,741.37,742.44,751.79,754.91
18,5,9,9,0,0,775.19,742.07,740.64,750.19,755.11,777.69,741.67,741.74,751.69,755.01,776.99,741.37,741.84,749.39,754.91
18,5,9,9,9,0,773.29,742.17,739.64,748.79,755.21,779.29,741.77,742.44,749.59,755.01,775.79,741.37,741.14,748.49,754.91
18,5,9,9,0,0,771.19,742.37,738.74,750.49,755.31,777.29,741.97,741.54,750.49,755.11,774.69,741.37,740.44,747.09,754.91
0,0,6,0,9,0,777.99,742.47,740.24,749.69,755.41,775.19,742.07,740.64,750.19,755.11,776.19,741.47,741.14,752.79,754.91
6,5,6,5,9,0,784.69,742.57,741.44,748.79,755.51,773.29,742.17,739.64,748.79,755.21,777.69,741.67,741.74,751.69,755.01
6,5,6,8,0,0,782.79,742.67,741.24,750.19,755.61,771.19,742.37,738.74,750.49,755.31,779.29,741.77,742.44,749.59,755.01
17,5,8,8,9,0,779.59,742.77,741.14,749.39,755.71,777.99,742.47,740.24,749.69,755.41,777.29,741.97,741.54,750.49,755.11
17,5,8,8,9,0,776.39,742.87,741.04,749.09,755.71,784.69,742.57,741.44,748.79,755.51,775.19,742.07,740.64,750.19,755.11
17,5,8,8,9,0,773.19,742.87,741.04,748.19,755.71,782.79,742.67,741.24,750.19,755.61,773.29,742.17,739.64,748.79,755.21
17,5,8,8,9,0,772.49,742.87,740.64,747.09,755.71,779.59,742.77,741.14,749.39,755.71,771.19,742.37,738.74,750.49,755.31
13,5,7,7,0,0,773.69,742.87,741.34,750.79,755.71,776.39,742.87,741.04,749.09,755.71,777.99,742.47,740.24,749.69,755.41
13,5,7,7,9,0,777.99,742.97,741.94,749.19,755.81,773.19,742.87,741.04,748.19,755.71,784.69,742.57,741.44,748.79,755.51
13,5,7,7,0,0,776.19,742.97,742.64,750.09,755.81,772.49,742.87,740.64,747.09,755.71,782.79,742.67,741.24,750.19,755.61
13,5,7,7,0,0,776.19,742.97,742.64,750.09,755.81,773.69,742.87,741.34,750.79,755.71,779.59,742.77,741.14,749.39,755.71
17,5,8,8,10,0,775.29,742.97,742.34,749.19,755.81,777.99,742.97,741.94,749.19,755.81,776.39,742.87,741.04,749.09,755.71
17,5,8,8,10,0,774.49,742.97,742.04,748.09,755.81,776.19,742.97,742.64,750.09,755.81,773.19,742.87,741.04,748.19,755.71
18,5,9,9,10,0,773.99,742.97,741.64,749.49,755.81,776.19,742.97,742.64,750.09,755.81,772.49,742.87,740.64,747.09,755.71
14,5,8,8,10,0,774.79,742.97,741.34,748.69,755.81,775.29,742.97,742.34,749.19,755.81,773.69,742.87,741.34,750.79,755.71
14,5,8,8,10,0,775.79,743.07,741.14,749.59,756.71,774.49,742.97,742.04,748.09,755.81,777.99,742.97,741.94,749.19,755.81
17,5,8,8,10,0,774.69,743.07,740.84,749.09,756.71,773.99,742.97,741.64,749.49,755.81,776.19,742.97,742.64,750.09,755.81
17,5,8,8,10,0,773.59,743.07,740.44,748.49,756.71,774.79,742.97,741.34,748.69,755.81,776.19,742.97,742.64,750.09,755.81
17,5,8,8,10,0,773.09,743.07,739.94,747.99,756.61,775.79,743.07,741.14,749.59,756.71,775.29,742.97,742.34,749.19,755.81
18,5,9,9,10,0,772.79,743.17,739.74,748.89,756.61,774.69,743.07,740.84,749.09,756.71,774.49,742.97,742.04,748.09,755.81
19,5,9,9,10,0,771.89,743.17,739.34,749.39,756.61,773.59,743.07,740.44,748.49,756.71,773.99,742.97,741.64,749.49,755.81
15,5,8,7,10,0,773.59,743.17,740.24,747.99,756.51,773.09,743.07,739.94,747.99,756.61,774.79,742.97,741.34,748.69,755.81
15,5,8,7,10,0,775.29,743.17,741.14,749.49,756.51,772.79,743.17,739.74,748.89,756.61,775.79,743.07,741.14,749.59,756.71
18,5,9,9,10,0,774.69,743.27,740.04,750.79,756.51,771.89,743.17,739.34,749.39,756.61,774.69,743.07,740.84,749.09,756.71
18,5,9,9,10,0,773.49,743.27,739.84,749.49,756.41,773.59,743.17,740.24,747.99,756.51,773.59,743.07,740.44,748.49,756.71
18,5,9,9,10,0,772.69,743.27,739.74,748.59,756.41,775.29,743.17,741.14,749.49,756.51,773.09,743.07,739.94,747.99,756.61
18,5,9,9,12,0,771.89,743.27,739.64,747.99,756.31,774.69,743.27,740.04,750.79,756.51,772.79,743.17,739.74,748.89,756.61
18,5,9,9,10,0,770.49,743.27,739.54,748.09,756.31,773.49,743.27,739.84,749.49,756.41,771.89,743.17,739.34,749.39,756.61
12,5,6,6,10,0,773.59,743.27,741.34,750.19,756.41,772.69,743.27,739.74,748.59,756.41,773.59,743.17,740.24,747.99,756.51
12,5,6,6,10,0,776.79,743.27,742.54,750.09,756.41,771.89,743.27,739.64,747.99,756.31,775.29,743.17,741.14,749.49,756.51
18,5,9,9,9,0,775.09,743.17,741.64,749.99,756.41,770.49,743.27,739.54,748.09,756.31,774.69,743.27,740.04,750.79,756.51
18,5,9,9,9,0,773.49,743.17,740.74,750.79,756.41,773.59,743.27,741.34,750.19,756.41,773.49,743.27,739.84,749.49,756.41
18,5,6,9,12,0,771.79,743.17,739.84,749.79,756.41,776.79,743.27,742.54,750.09,756.41,772.69,743.27,739.74,748.59,756.41
6,5,6,6,12,0,772.89,743.17,740.24,748.49,756.41,775.09,743.17,741.64,749.99,756.41,771.89,743.27,739.64,747.99,756.31
6,5,6,5,12,0,775.69,743.17,740.54,747.99,756.41,773.49,743.17,740.74,750.79,756.41,770.49,743.27,739.54,748.09,756.31
6,5,6,6,12,0,778.79,743.17,740.84,749.09,756.51,771.79,743.17,739.84,749.79,756.41,773.59,743.27,741.34,750.19,756.41
0,0,0,0,0,0,781.29,744.27,741.74,748.49,756.51,772.89,743.17,740.24,748.49,756.41,776.79,743.27,742.54,750.09,756.41
0,0,0,0,0,0,785.59,746.57,743.64,750.69,756.51,775.69,743.17,740.54,747.99,756.41,775.09,743.17,741.64,749.99,756.41
18,5,9,9,12,0,782.09,745.97,742.74,749.19,756.51,778.79,743.17,740.84,749.09,756.51,773.49,743.17,740.74,750.79,756.41
18,5,9,9,12,0,778.59,745.37,741.94,748.49,756.51,781.29,744.27,741.74,748.49,756.51,771.79,743.17,739.84,749.79,756.41
18,5,9,9,12,0,775.09,744.77,741.04,748.19,756.51,785.59,746.57,743.64,750.69,756.51,772.89,743.17,740.24,748.49,756.41
18,5,9,9,12,0,771.59,744.07,740.24,747.89,756.51,782.09,745.97,742.74,749.19,756.51,775.69,743.17,740.54,747.99,756.41
10,5,7,7,12,0,775.69,744.07,740.84,750.19,756.51,778.59,745.37,741.94,748.49,756.51,778.79,743.17,740.84,749.09,756.51
10,5,7,7,12,0,779.49,744.07,741.44,750.29,756.51,775.09,744.77,741.04,748.19,756.51,781.29,744.27,741.74,748.49,756.51
10,5,7,7,12,0,782.89,744.17,742.04,750.39,756.61,771.59,744.07,740.24,747.89,756.51,785.59,746.57,743.64,750.69,756.51
19,5,9,9,12,0,779.79,744.17,741.44,750.29,756.61,775.69,744.07,740.84,750.19,756.51,782.09,745.97,742.74,749.19,756.51
19,5,9,9,12,0,776.69,744.17,740.94,750.09,756.71,779.49,744.07,741.44,750.29,756.51,778.59,745.37,741.94,748.49,756.51
19,5,9,9,12,0,773.59,744.17,740.34,750.59,756.71,782.89,744.17,742.04,750.39,756.61,775.09,744.77,741.04,748.19,756.51
19,5,9,9,12,0,770.49,744.17,739.74,750.19,756.71,779.79,744.17,741.44,750.29,756.61,771.59,744.07,740.24,747.89,756.51
12,5,7,7,12,7,774.29,744.17,740.44,749.49,753.61,776.69,744.17,740.94,750.09,756.71,775.69,744.07,740.84,750.19,756.51
12,5,7,7,12,7,778.09,744.17,741.14,749.89,753.71,773.59,744.17,740.34,750.59,756.71,779.49,744.07,741.44,750.29,756.51
12,5,7,7,12,7,781.89,744.17,741.84,748.29,753.41,770.49,744.17,739.74,750.19,756.71,782.89,744.17,742.04,750.39,756.61
19,5,9,9,12,7,779.19,744.17,741.34,748.19,753.01,774.29,744.17,740.44,749.49,753.61,779.79,744.17,741.44,750.29,756.61
19,5,9,9,12,7,776.59,744.17,741.34,748.09,754.11,778.09,744.17,741.14,749.89,753.71,776.69,744.17,740.94,750.09,756.71
19,5,9,9,12,7,773.89,744.17,740.44,749.99,754.41,781.89,744.17,741.84,748.29,753.41,773.59,744.17,740.34,750.59,756.71
19,5,9,9,12,7,770.09,744.17,739.94,750.09,753.01,779.19,744.17,741.34,748.19,753.01,770.49,744.17,739.74,750.19,756.71
13,5,9,7,12,9,773.29,744.07,740.64,749.49,752.71,776.59,744.17,741.34,748.09,754.11,774.29,744.17,740.44,749.49,753.61
13,5,9,7,8,8,776.39,744.07,741.44,748.19,752.61,773.89,744.17,740.44,749.99,754.41,778.09,744.17,741.14,749.89,753.71
12,5,10,7,8,8,779.59,744.17,742.14,750.19,753.41,770.09,744.17,739.94,750.09,753.01,781.89,744.17,741.84,748.29,753.41
19,5,10,10,8,8,778.49,744.07,741.04,748.79,753.61,773.29,744.07,740.64,749.49,752.71,779.19,744.17,741.34,748.19,753.01
20,5,10,10,8,0,774.29,744.07,740.14,748.39,755.31,776.39,744.07,741.44,748.19,752.61,776.59,744.17,741.34,748.09,754.11
20,5,10,10,9,7,770.09,744.07,739.04,748.09,754.41,779.59,744.17,742.14,750.19,753.41,773.89,744.17,740.44,749.99,754.41
20,5,10,10,9,0,768.29,744.07,738.04,747.79,752.11,778.49,744.07,741.04,748.79,753.61,770.09,744.17,739.94,750.09,753.01
14,5,7,7,12,0,770.09,744.07,739.64,749.19,756.51,774.29,744.07,740.14,748.39,755.31,773.29,744.07,740.64,749.49,752.71
14,5,7,7,12,0,771.89,744.07,741.24,748.59,754.51,770.09,744.07,739.04,748.09,754.41,776.39,744.07,741.44,748.19,752.61
14,5,7,7,8,0,773.69,744.07,742.84,749.19,755.71,768.29,744.07,738.04,747.79,752.11,779.59,744.17,742.14,750.19,753.41
18,5,10,10,9,8,772.29,744.07,741.24,748.29,751.11,770.09,744.07,739.64,749.19,756.51,778.49,744.07,741.04,748.79,753.61
18,5,10,10,9,8,770.89,744.07,739.64,747.99,750.41,771.89,744.07,741.24,748.59,754.51,774.29,744.07,740.14,748.39,755.31
18,5,9,10,6,8,769.49,744.07,737.94,748.79,748.41,773.69,744.07,742.84,749.19,755.71,770.09,744.07,739.04,748.09,754.41
10,5,6,6,8,0,771.49,744.07,739.34,748.29,750.11,772.29,744.07,741.24,748.29,751.11,768.29,744.07,738.04,747.79,752.11
10,5,6,6,6,0,773.49,744.07,740.84,749.59,751.91,770.89,744.07,739.64,747.99,750.41,770.09,744.07,739.64,749.19,756.51
10,5,6,6,0,0,775.49,744.07,742.24,749.79,753.61,769.49,744.07,737.94,748.79,748.41,771.89,744.07,741.24,748.59,754.51
10,5,6,6,12,0,777.49,744.07,743.74,747.89,755.41,771.49,744.07,739.34,748.29,750.11,773.69,744.07,742.84,749.19,755.71
20,5,10,10,7,8,774.89,744.07,742.24,748.19,753.61,773.49,744.07,740.84,749.59,751.91,772.29,744.07,741.24,748.29,751.11
20,5,10,10,7,8,772.39,744.07,740.74,748.19,751.81,775.49,744.07,742.24,749.79,753.61,770.89,744.07,739.64,747.99,750.41
20,5,10,10,5,8,769.49,743.97,739.14,748.59,750.01,777.49,744.07,743.74,747.89,755.41,769.49,744.07,737.94,748.79,748.41
20,5,10,10,8,8,767.29,743.97,737.64,748.79,747.81,774.89,744.07,742.24,748.19,753.61,771.49,744.07,739.34,748.29,750.11
13,5,7,7,6,0,769.39,743.97,739.14,748.79,749.11,772.39,744.07,740.74,748.19,751.81,773.49,744.07,740.84,749.59,751.91
13,5,7,7,6,0,771.49,743.97,740.64,748.79,750.51,769.49,743.97,739.14,748.59,750.01,775.49,744.07,742.24,749.79,753.61
13,5,7,7,6,0,773.59,743.97,742.14,748.79,751.81,767.29,743.97,737.64,748.79,747.81,777.49,744.07,743.74,747.89,755.41
20,5,10,10,7,8,771.89,743.97,740.94,748.29,750.91,769.39,743.97,739.14,748.79,749.11,774.89,744.07,742.24,748.19,753.61
20,5,10,10,7,8,770.19,743.87,739.74,747.99,749.91,771.49,743.97,740.64,748.79,750.51,772.39,744.07,740.74,748.19,751.81
20,5,10,10,7,8,768.39,743.87,738.54,747.89,749.71,773.59,743.97,742.14,748.79,751.81,769.49,743.97,739.14,748.59,750.01
20,5,10,10,5,8,766.69,743.87,737.34,748.29,748.11,771.89,743.97,740.94,748.29,750.91,767.29,743.97,737.64,748.79,747.81
10,5,6,6,0,5,769.69,743.87,739.04,749.29,749.01,770.19,743.87,739.74,747.99,749.91,769.39,743.97,739.14,748.79,749.11
10,5,6,6,0,5,772.69,743.87,740.74,749.59,749.91,768.39,743.87,738.54,747.89,749.71,771.49,743.97,740.64,748.79,750.51
10,5,6,6,6,5,775.69,743.87,742.44,748.69,750.81,766.69,743.87,737.34,748.29,748.11,773.59,743.97,742.14,748.79,751.81
20,5,10,10,6,5,773.39,743.87,741.14,748.49,750.21,769.69,743.87,739.04,749.29,749.01,771.89,743.97,740.94,748.29,750.91
20,5,10,10,6,5,770.59,743.87,739.84,748.19,749.61,772.69,743.87,740.74,749.59,749.91,770.19,743.87,739.74,747.99,749.91
20,5,10,10,7,5,768.59,743.77,738.54,748.19,748.91,775.69,743.87,742.44,748.69,750.81,768.39,743.87,738.54,747.89,749.71
20,5,10,10,0,0,766.19,743.77,737.24,748.99,748.31,773.39,743.87,741.14,748.49,750.21,766.69,743.87,737.34,748.29,748.11
11,5,6,6,10,0,768.99,743.77,738.94,747.39,749.91,770.59,743.87,739.84,748.19,749.61,769.69,743.87,739.04,749.29,749.01
11,5,6,6,12,0,771.79,743.77,740.54,746.89,751.71,768.59,743.77,738.54,748.19,748.91,772.69,743.87,740.74,749.59,749.91
11,5,6,6,12,0,774.59,743.77,742.24,746.89,753.71,766.19,743.77,737.24,748.99,748.31,775.69,743.87,742.44,748.69,750.81
20,5,10,10,0,0,771.69,743.77,740.54,749.29,753.71,768.99,743.77,738.94,747.39,749.91,773.39,743.87,741.14,748.49,750.21
20,5,7,10,0,0,768.79,743.77,738.94,749.49,753.81,771.79,743.77,740.54,746.89,751.71,770.59,743.87,739.84,748.19,749.61
20,5,7,10,0,0,765.89,743.77,737.24,749.49,753.81,774.59,743.77,742.24,746.89,753.71,768.59,743.77,738.54,748.19,748.91
0,0,7,6,0,0,768.09,743.77,738.44,749.59,753.91,771.69,743.77,740.54,749.29,753.71,766.19,743.77,737.24,748.99,748.31
12,5,7,7,0,0,770.29,743.77,739.64,749.69,754.11,768.79,743.77,738.94,749.49,753.81,768.99,743.77,738.94,747.39,749.91
12,5,7,7,0,0,772.49,743.77,740.94,749.79,754.21,765.89,743.77,737.24,749.49,753.81,771.79,743.77,740.54,746.89,751.71
12,5,7,7,0,0,774.69,743.77,742.14,749.49,754.41,768.09,743.77,738.44,749.59,753.91,774.59,743.77,742.24,746.89,753.71
20,5,10,10,12,0,772.69,743.77,740.94,747.19,754.41,770.29,743.77,739.64,749.69,754.11,771.69,743.77,740.54,749.29,753.71
20,5,10,10,0,0,770.69,743.77,739.74,749.49,754.41,772.49,743.77,740.94,749.79,754.21,768.79,743.77,738.94,749.49,753.81
20.5,5,10,10,0,0,768.59,743.77,738.44,749.19,754.41,774.69,743.77,742.14,749.49,754.41,765.89,743.77,737.24,749.49,753.81
20,5,10,10,0,0,766.59,743.77,737.24,749.29,754.41,772.69,743.77,740.94,747.19,754.41,768.09,743.77,738.44,749.59,753.91
8,3,6,6,0,0,770.09,743.87,739.34,748.99,754.41,770.69,743.77,739.74,749.49,754.41,770.29,743.77,739.64,749.69,754.11
8,5,6,6,0,0,773.49,743.87,741.44,749.19,754.41,768.59,743.77,738.44,749.19,754.41,772.49,743.77,740.94,749.79,754.21
8,5,10,6,0,0,776.99,743.87,743.44,749.49,754.41,766.59,743.77,737.24,749.29,754.41,774.69,743.77,742.14,749.49,754.41
20,5,10,9,12,0,774.79,743.87,742.24,748.79,754.41,770.09,743.87,739.34,748.99,754.41,772.69,743.77,740.94,747.19,754.41
20,5,10,9,0,0,772.69,743.87,741.14,749.19,754.51,773.49,743.87,741.44,749.19,754.41,770.69,743.77,739.74,749.49,754.41
20,5,10,9,12,0,770.49,743.77,739.94,748.49,754.51,776.99,743.87,743.44,749.49,754.41,768.59,743.77,738.44,749.19,754.41
18,5,9,9,0,0,768.29,743.77,738.74,749.29,754.61,774.79,743.87,742.24,748.79,754.41,766.59,743.77,737.24,749.29,754.41
12,5,8,6,12,0,770.09,743.77,740.24,748.19,754.61,772.69,743.87,741.14,749.19,754.51,770.09,743.87,739.34,748.99,754.41
12,5,6,6,12,0,771.79,743.77,741.84,747.09,754.61,770.49,743.77,739.94,748.49,754.51,773.49,743.87,741.44,749.19,754.41
12,5,6,6,12,0,773.59,743.77,743.34,747.09,754.61,768.29,743.77,738.74,749.29,754.61,776.99,743.87,743.44,749.49,754.41
20,5,10,10,12,0,773.19,743.77,743.14,747.19,754.71,770.09,743.77,740.24,748.19,754.61,774.79,743.87,742.24,748.79,754.41
20,5,10,10,12,0,772.69,743.77,743.04,746.89,754.71,771.79,743.77,741.84,747.09,754.61,772.69,743.87,741.14,749.19,754.51
20,5,10,10,0,0,772.29,743.67,742.84,749.19,754.71,773.59,743.77,743.34,747.09,754.61,770.49,743.77,739.94,748.49,754.51
20,5,6,6,0,0,771.89,743.67,742.74,748.89,754.71,773.19,743.77,743.14,747.19,754.71,768.29,743.77,738.74,749.29,754.61
13,5,7,7,12,0,772.39,743.67,742.74,747.09,754.81,772.69,743.77,743.04,746.89,754.71,770.09,743.77,740.24,748.19,754.61
13,5,7,7,0,0,772.79,743.67,742.84,748.79,754.81,772.29,743.67,742.84,749.19,754.71,771.79,743.77,741.84,747.09,754.61
13,5,7,7,0,0,773.29,743.67,742.94,749.49,754.81,771.89,743.67,742.74,748.89,754.71,773.59,743.77,743.34,747.09,754.61
20,5,10,10,0,0,771.29,743.77,741.54,749.49,754.81,772.39,743.67,742.74,747.09,754.81,773.19,743.77,743.14,747.19,754.71
20,5,10,10,0,0,769.29,743.77,740.14,749.29,754.81,772.79,743.67,742.84,748.79,754.81,772.69,743.77,743.04,746.89,754.71
20,5,10,10,0,0,767.29,743.77,738.74,749.49,754.81,773.29,743.67,742.94,749.49,754.81,772.29,743.67,742.84,749.19,754.71
20,5,10,10,0,0,765.19,743.77,737.34,749.49,754.91,771.29,743.77,741.54,749.49,754.81,771.89,743.67,742.74,748.89,754.71
10,5,6,6,0,0,768.19,743.77,739.44,749.49,754.91,769.29,743.77,740.14,749.29,754.81,772.39,743.67,742.74,747.09,754.81
10,5,6,6,0,0,771.19,743.77,741.54,749.49,754.91,767.29,743.77,738.74,749.49,754.81,772.79,743.67,742.84,748.79,754.81
10,5,6,6,12,0,774.29,743.77,743.54,747.59,754.91,765.19,743.77,737.34,749.49,754.91,773.29,743.67,742.94,749.49,754.81
20,5,10,10,12,0,771.89,743.77,741.94,747.29,755.11,768.19,743.77,739.44,749.49,754.91,771.29,743.77,741.54,749.49,754.81
20,5,10,10,0,0,769.49,743.77,740.44,749.49,755.31,771.19,743.77,741.54,749.49,754.91,769.29,743.77,740.14,749.29,754.81
20,5,10,10,0,0,767.09,743.67,738.84,749.49,755.61,774.29,743.77,743.54,747.59,754.91,767.29,743.77,738.74,749.49,754.81
20,5,10,10,0,0,764.69,743.67,737.34,749.49,755.81,771.89,743.77,741.94,747.29,755.11,765.19,743.77,737.34,749.49,754.91
8,5,5,5,12,0,768.29,743.77,739.94,748.29,755.81,769.49,743.77,740.44,749.49,755.31,768.19,743.77,739.44,749.49,754.91
8,5,5,5,0,0,770.99,743.77,742.54,750.09,755.91,767.09,743.67,738.84,749.49,755.61,771.19,743.77,741.54,749.49,754.91
8,5,5,5,12,0,775.49,743.77,745.14,747.89,755.91,764.69,743.67,737.34,749.49,755.81,774.29,743.77,743.54,747.59,754.91
16,5,8,8,12,0,773.79,743.77,744.04,747.49,756.01,768.29,743.77,739.94,748.29,755.81,771.89,743.77,741.94,747.29,755.11
16,5,8,8,12,0,772.09,743.77,742.94,749.39,756.01,770.99,743.77,742.54,750.09,755.91,769.49,743.77,740.44,749.49,755.31
16,5,8,8,0,0,770.39,743.77,741.84,749.79,756.11,775.49,743.77,745.14,747.89,755.91,767.09,743.67,738.84,749.49,755.61
16,5,8,8,0,0,768.69,743.77,740.74,749.99,756.11,773.79,743.77,744.04,747.49,756.01,764.69,743.67,737.34,749.49,755.81
0,0,8,0,0,0,772.69,744.97,744.14,750.39,756.21,772.09,743.77,742.94,749.39,756.01,768.29,743.77,739.94,748.29,755.81
0,0,5,0,0,0,776.69,746.07,747.54,750.39,756.41,770.39,743.77,741.84,749.79,756.11,770.99,743.77,742.54,750.09,755.91
0,0,5,0,0,0,780.69,747.27,750.94,750.49,756.51,768.69,743.77,740.74,749.99,756.11,775.49,743.77,745.14,747.89,755.91
17,5,6,9,0,0,777.89,746.47,748.44,750.59,756.71,772.69,744.97,744.14,750.39,756.21,773.79,743.77,744.04,747.49,756.01
17,5,6,9,12,0,775.09,745.77,745.84,748.59,756.81,776.69,746.07,747.54,750.39,756.41,772.09,743.77,742.94,749.39,756.01
17,5,9,9,0,0,772.29,745.07,743.24,750.29,756.01,780.69,747.27,750.94,750.49,756.51,770.39,743.77,741.84,749.79,756.11
17,5,6,9,0,0,769.39,744.27,740.74,750.49,757.11,777.89,746.47,748.44,750.59,756.71,768.69,743.77,740.74,749.99,756.11
10,5,6,7,12,0,771.39,744.17,741.64,748.89,757.21,775.09,745.77,745.84,748.59,756.81,772.69,744.97,744.14,750.39,756.21
10,5,6,7,12,0,773.39,743.97,742.54,748.49,757.31,772.29,745.07,743.24,750.29,756.01,776.69,746.07,747.54,750.39,756.41
10,5,6,7,12,0,775.39,743.87,743.44,747.89,757.41,769.39,744.27,740.74,750.49,757.11,780.69,747.27,750.94,750.49,756.51
18,5,9,10,12,0,773.49,743.87,742.24,747.89,757.41,771.39,744.17,741.64,748.89,757.21,777.89,746.47,748.44,750.59,756.71
18,5,9,10,0,0,771.69,743.87,741.14,749.49,757.41,773.39,743.97,742.54,748.49,757.31,775.09,745.77,745.84,748.59,756.81
18,5,9,10,0,0,769.79,743.87,739.94,750.09,757.41,775.39,743.87,743.44,747.89,757.41,772.29,745.07,743.24,750.29,756.01
18,5,9,10,12,0,767.99,744.17,738.74,747.79,757.41,773.49,743.87,742.24,747.89,757.41,769.39,744.27,740.74,750.49,757.11
10,5,6,7,0,0,770.39,743.87,740.34,750.29,757.41,771.69,743.87,741.14,749.49,757.41,771.39,744.17,741.64,748.89,757.21
10,5,6,7,0,0,772.69,743.87,741.84,750.39,757.41,769.79,743.87,739.94,750.09,757.41,773.39,743.97,742.54,748.49,757.31
10,5,7,7,0,0,775.09,743.87,743.44,750.79,757.41,767.99,744.17,738.74,747.79,757.41,775.39,743.87,743.44,747.89,757.41
18,5,10,10,0,0,773.29,743.87,742.34,750.39,757.41,770.39,743.87,740.34,750.29,757.41,773.49,743.87,742.24,747.89,757.41
18,5,10,10,0,0,771.99,743.87,741.14,750.39,757.51,772.69,743.87,741.84,750.39,757.41,771.69,743.87,741.14,749.49,757.41
18,5,10,10,0,0,769.69,743.87,739.94,750.29,757.61,775.09,743.87,743.44,750.79,757.41,769.79,743.87,739.94,750.09,757.41
18,5,10,10,12,0,767.79,743.87,738.74,748.09,757.71,773.29,743.87,742.34,750.39,757.41,767.99,744.17,738.74,747.79,757.41
0,0,0,0,12,0,774.19,745.57,744.84,748.29,757.71,771.99,743.87,741.14,750.39,757.51,770.39,743.87,740.34,750.29,757.41
0,0,0,0,0,0,780.69,747.27,750.94,750.49,757.71,769.69,743.87,739.94,750.29,757.61,772.69,743.87,741.84,750.39,757.41
0,0,0,0,0,0,780.69,747.27,750.94,750.49,757.71,767.79,743.87,738.74,748.09,757.71,775.09,743.87,743.44,750.79,757.41
20,5,10,10,12,0,777.09,746.57,748.04,749.09,757.81,774.19,745.57,744.84,748.29,757.71,773.29,743.87,742.34,750.39,757.41
20,5,10,10,12,0,773.49,745.87,745.14,748.89,757.91,780.69,747.27,750.94,750.49,757.71,771.99,743.87,741.14,750.39,757.51
20,5,10,10,12,0,769.89,745.07,742.24,748.79,758.01,780.69,747.27,750.94,750.49,757.71,769.69,743.87,739.94,750.29,757.61
20,5,6,10,0,0,766.19,744.37,739.24,751.59,758.11,777.09,746.57,748.04,749.09,757.81,767.79,743.87,738.74,748.09,757.71
9,5,6,6,0,0,769.49,744.47,741.34,750.69,758.21,773.49,745.87,745.14,748.89,757.91,774.19,745.57,744.84,748.29,757.71
9,5,6,6,12,0,772.79,744.57,743.44,749.09,758.31,769.89,745.07,742.24,748.79,758.01,780.69,747.27,750.94,750.49,757.71
9,5,6,6,0,0,776.09,744.57,745.54,751.29,758.41,766.19,744.37,739.24,751.59,758.11,780.69,747.27,750.94,750.49,757.71
17,5,9,10,0,0,774.29,744.57,744.04,751.29,758.51,769.49,744.47,741.34,750.69,758.21,777.09,746.57,748.04,749.09,757.81
17,5,9,10,0,0,772.49,744.47,742.64,751.09,758.61,772.79,744.57,743.44,749.09,758.31,773.49,745.87,745.14,748.89,757.91
17,5,9,10,0,0,770.79,744.57,741.14,751.09,758.71,776.09,744.57,745.54,751.29,758.41,769.89,745.07,742.24,748.79,758.01
17,5,10,10,0,0,768.99,744.57,739.64,751.19,758.71,774.29,744.57,744.04,751.29,758.51,766.19,744.37,739.24,751.59,758.11
